
2016/04/01,0.4,0.4,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.5,0.5,0.4,0.4,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.7,0.9,0.6,0.7,0.7,0.7
2016/04/02,0.7,0.4,0.3,0.4,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.4,0.3,0.4,0.4,0.5,0.5,0.5,0.3,0.3,0.3,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.7,0.6,0.5,0.5,0.5
2016/04/03,0.3,0.4,0.3,0.2,0.3,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.4,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.5,0.4,0.5,0.4,0.4,0.4,0.5,0.5,0.4
2016/04/04,0.5,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5
2016/04/05,0.4,0.4,0.3,0.2,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.3,0.4,0.3,0.3,0.5,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.6,0.6,0.6,0.4
2016/04/06,0.6,0.4,0.4,0.4,0.4,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.2,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.3,0.3,0.2,0.3,0.4,0.4,0.5,0.5,0.5,0.4,0.6,0.6,0.6,0.5,0.3
2016/04/07,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.3,0.4,0.3,0.5,0.3,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.4,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.3,0.4,0.4,0.3,0.5,0.6,0.5,0.5,0.3,0.4,0.3
2016/04/08,0.2,0.3,0.2,0.3,0.3,0.1,0.1,0.1,0.3,0.1,0.2,0.1,0.2,0.2,0.4,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.3,0.5,0.4,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.3,0.3,0.3,0.4,0.6,0.5,0.6,0.4
2016/04/09,0.3,0.4,0.3,0.3,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.4,0.4,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.4,0.5,0.4,0.3,0.5,0.4,0.5,0.5,0.5,0.5,0.4,0.4
